"countyFIPS","stateFIPS","2000_Food_Average","2000_Food_at_Home_Average","2000_Meat_Poultry_Fish_Eggs_Average","2000_Fruit_Vegetables_Average","2000_Food_Away_from_Home_Average","2010_Food_Average","2010_Food_at_Home_Average","2010_Meat_Poultry_Fish_Eggs_Average","2010_Fruit_Vegetables_Average","2010_Food_Away_from_Home_Average","2000_Bakery_Cereal_Products_Average","2000_Flour_Average","2000_Rice_Average","2000_Pasta_Cornmeal_Other_Cereal_Products_Average","2000_Bread_Average","2000_Beef_Average","2000_Pork_Average","2000_Poultry_Average","2000_Seafood_Average","2000_Eggs_Average","2000_Dairy_Products_Average","2000_Lunch_Away_from_Home_Average","2000_Dinner_Away_from_Home_Average","2000_Breakfast_and_Brunch_Away_from_Home_Average","2000_Alcoholic_Beverages_Average","2010_Bakery_Cereal_Products_Average","2010_Flour_Average","2010_Rice_Average","2010_Pasta_Cornmeal_Other_Cereal_Products_Average","2010_Bread_Average","2010_Beef_Average","2010_Pork_Average","2010_Poultry_Average","2010_Seafood_Average","2010_Eggs_Average","2010_Dairy_Products_Average","2010_Lunch_Away_from_Home_Average","2010_Dinner_Away_from_Home_Average","2010_Breakfast_and_Brunch_Away_from_Home_Average","2010_Alcoholic_Beverages_Average","countyName","stateName","2021_Alcoholic_Beverages_Average","2026_Alcoholic_Beverages_Average","2021_Lunch_Away_from_Home_Average","2021_Dinner_Away_from_Home_Average","2021_Breakfast_and_Brunch_Away_from_Home_Average","2026_Lunch_Away_from_Home_Average","2026_Dinner_Away_from_Home_Average","2026_Breakfast_and_Brunch_Away_from_Home_Average","2021_Bakery_Cereal_Products_Average","2021_Flour_Average","2021_Rice_Average","2021_Pasta_Cornmeal_Other_Cereal_Products_Average","2021_Bread_Average","2026_Bakery_Cereal_Products_Average","2026_Flour_Average","2026_Rice_Average","2026_Pasta_Cornmeal_Other_Cereal_Products_Average","2026_Bread_Average","2021_Dairy_Products_Average","2021_Fruit_Vegetables_Average","2026_Dairy_Products_Average","2026_Fruit_Vegetables_Average","2021_Meat_Poultry_Fish_Eggs_Average","2021_Beef_Average","2021_Pork_Average","2021_Poultry_Average","2021_Seafood_Average","2021_Eggs_Average","2026_Meat_Poultry_Fish_Eggs_Average","2026_Beef_Average","2026_Pork_Average","2026_Poultry_Average","2026_Seafood_Average","2026_Eggs_Average","2021_Annual_Budget_Expenditures_Average","2021_Food_Away_from_Home_Average","2021_Food_Average","2021_Food_at_Home_Average","2026_Food_Away_from_Home_Average","2026_Annual_Budget_Expenditures_Average","2026_Food_Average","2026_Food_at_Home_Average"
"51167",51,4729.405,2858.03333333333,728.56,443.848333333333,1871.37166666667,4601.19333333333,2769.82166666667,636.351666666667,452.365,1831.37,399.663333333333,8.44333333333333,11.2116666666667,20.6733333333333,76.8583333333333,232.246666666667,171.013333333333,116.925,83.1583333333333,33.3016666666667,329.786666666667,657.053333333333,688.486666666667,174.64,270.431666666667,376.978333333333,4.85333333333333,11.01,17.9833333333333,74.6983333333333,192.463333333333,140.801666666667,105.383333333333,78.66,32.4966666666667,319.956666666667,604.73,785.521666666667,166.981666666667,273.876666666667,"Russell ","Virginia",308.14,335.8,751.61,1036,231.62,818.91,1128.83,252.34,473.62,9.75,19.51,31.71,92.11,516.05,10.62,21.25,34.55,100.35,351.96,645.8,383.53,703.65,798.69,231.33,187.39,133.22,95.54,46.82,870.27,252.07,204.18,145.14,104.1,51.01,47152.97,2251.03,5862.9,3611.87,2452.65,51381.48,6388.12,3935.47
"51169",51,4721.28166666667,2852.77666666667,725.725,448.23,1868.50666666667,4652.58166666667,2811.56,642.626666666667,461.295,1841.02,399.711666666667,8.24833333333333,11.26,20.545,77.0716666666667,230.481666666667,167.851666666667,116.74,84.735,33.0566666666667,329.545,648.75,692.821666666667,175.195,277.148333333333,383.56,4.90333333333333,11.1333333333333,18.3033333333333,76.0583333333333,194.53,141.756666666667,105.426666666667,79.785,32.925,326.331666666667,604.628333333333,788.406666666667,170.435,279.785,"Scott ","Virginia",319.22,351.86,758.75,1047.16,232.34,836.68,1154.53,256.17,482.94,10.2,19.75,32.54,93.1,532.55,11.25,21.77,35.88,102.67,362.01,661.12,399.23,728.96,813.09,235.14,187.51,136.2,99.2,47.35,896.66,259.33,206.86,150.17,109.33,52.22,48318.77,2276.73,5962.56,3685.83,2510.3,53276.36,6574.83,4064.53
"51171",51,6714.91875,4014.51625,1009.385,649.3425,2700.4025,6253.37875,3717.52875,840.36125,627.7475,2535.84875,560.19625,9.91,17.04125,29.03625,107.62,314.2475,223.91125,166.4125,127.1075,45.30625,464.0875,904.285,1033.17,248.85,427.51625,507.26,6.0325,15.6775,25.08125,98.67125,248.29625,175.5125,140.59375,115.88875,41.87625,428.46375,805.48375,1098.33375,234.24125,427.1525,"Shenandoah ","Virginia",488.11,530.25,923.96,1367.04,293.8,1003.82,1484.97,319.17,575.14,11.66,25.89,41.55,107.68,624.91,12.67,28.13,45.15,117,453.93,841.65,493.24,914.43,965.71,272.16,193.61,171.8,138.76,56.75,1049.2,295.72,210.38,186.62,150.72,61.66,62897.65,2922.3,7377.62,4455.32,3174.59,68333.88,8015.31,4840.73
"51173",51,5215.51714285714,3124.53142857143,791.532857142857,494.102857142857,2090.98714285714,5102.54,3033.3,696.632857142857,501.162857142857,2069.24,436.721428571429,8.21857142857143,13.1257142857143,22.6,83.3985714285714,249.798571428571,179.812857142857,129.585714285714,95.2614285714286,35.4671428571429,360.122857142857,717.301428571429,787.844285714286,193.178571428571,317.718571428571,412.948571428571,5.13285714285714,12.5228571428571,19.9685714285714,80.9157142857143,207.562857142857,149.88,117.522857142857,90.7314285714286,34.7685714285714,347.657142857143,672.215714285714,894.89,186.731428571429,327.508571428571,"Smyth ","Virginia",310.8,337.97,747.68,1024.02,227.84,812.59,1113.09,247.63,474.94,10.15,19.62,31.94,91.59,516.14,11.03,21.32,34.72,99.53,354.84,649.88,385.71,706.35,799.21,230.49,183.86,134.69,97.7,46.71,868.6,250.5,199.8,146.38,106.2,50.76,47353.72,2233.72,5858.62,3624.9,2427.9,51474.13,6367.53,3939.63
"51175",51,4508.62,2702.352,683.44,427.53,1806.266,4333.674,2581.376,586.158,427.684,1752.298,378.526,7.146,10.958,19.562,72.338,214.514,155.856,111.754,82.03,30.524,312.458,614.254,681.602,166.464,273.358,353.374,4.33,10.524,17.084,68.906,174.272,125.196,97.542,77.248,29.012,298.414,562.294,755.28,160.124,284.82,"Southampton ","Virginia",488.7,537.42,956.33,1423.35,304.05,1051.36,1564.96,334.27,607.14,12.32,25.54,42.91,112.68,667.55,13.55,28.07,47.19,123.89,466.5,863.59,512.94,949.48,1024.33,295.75,211.02,178.45,140.86,57.74,1126.26,325.21,232.01,196.19,154.88,63.48,64300.18,3018.83,7684.89,4666.06,3319.02,70700.59,8449.26,5130.24
"51177",51,9022.512,5235.375,1299.021,883.373,3787.138,8581.436,4915.102,1134.197,861.524,3666.33,720.41,9.259,27.798,38.532,134.06,391.779,261.678,229.962,193.608,56.464,596.628,1218.786,1531.731,331.28,643.775,654.851,7.025,23.956,36.019,123.583,328.194,217.266,205.028,178.859,55.349,544.05,1142.876,1631.986,319.328,640.221,"Spotsylvania ","Virginia",731.55,807.98,1361.17,2081.98,433.58,1502.71,2299.3,478.63,801.52,15.68,40.14,59.19,150.04,884.85,17.3,44.3,65.35,165.62,626.92,1213.25,692.11,1339.45,1339.12,365.6,247.95,254.27,208.23,83.81,1478.25,403.65,273.63,280.67,229.9,92.51,92823.26,4424.21,10678.03,6253.82,4885.52,102510.14,11789.31,6903.79
"51179",51,10589.2617391304,6123.64173913043,1515.25826086957,1042.58,4465.62,10322.2395652174,5891.13086956522,1359.65304347826,1040.08217391304,4431.11043478261,842.684782608696,10.4082608695652,32.7521739130435,45.1795652173913,156.651304347826,453.755217391304,300.163913043478,270.459565217391,231.253043478261,65.5782608695652,698.429130434783,1418.91869565217,1820.67782608696,388.174782608696,770.13652173913,784.279130434783,8.28565217391304,29.1239130434783,43.67,147.546086956522,391.345652173913,256.811304347826,246.901304347826,218.85347826087,66.1591304347826,650.516956521739,1369.81130434783,1976.2,385.44347826087,783.245652173913,"Stafford ","Virginia",889.74,974.49,1622.97,2520.02,515.37,1776.65,2759.11,564.35,954.47,18.59,48.06,71,177.84,1045.41,20.36,52.66,77.77,194.83,748.05,1452.93,819.44,1591.51,1591.61,434.33,289.34,303.33,251.07,99.81,1743.1,475.53,316.85,332.19,275.08,109.33,111898.1,5331.65,12776.86,7445.21,5837.1,122538.18,13991.02,8153.92
"51181",51,5889.115,3565.045,906.53,558.155,2324.065,5719.29,3445.17,780.865,568.855,2274.12,498.82,10.675,13.615,25.86,96.17,287.095,212.465,145.525,104.135,41.35,414.315,805.055,862.76,215.63,337.685,471.535,5.935,13.63,22.55,92.78,235.49,170.53,127.655,98.955,39.53,401.665,739.48,975.23,210.84,353.075,"Surry ","Virginia",455.17,493.61,951.61,1376.43,297.11,1031.56,1492.22,322.07,601.03,12.34,24.99,41.71,112.86,651.46,13.37,27.09,45.21,122.32,455.55,842.16,493.89,912.91,1014.74,293.2,217.5,174.68,134.69,57.58,1099.97,317.84,235.75,189.35,146.01,62.41,62594.31,2944.94,7551.24,4606.3,3192.58,67861.52,8185.7,4993.12
"51183",51,5356.59,3250.96,829.695,502.345,2105.6275,5296.0775,3213.235,736.525,522.51,2082.845,454.725,10.0375,12.3425,23.51,87.9425,265.0025,196.8475,132.22,92.8925,38.4075,375.11,745.175,765.5175,198.0525,301.1375,437.23,5.71,12.56,20.8075,87.21,224.295,164.9775,120.4,88.885,38.1375,373.03,691.805,887.4475,192.245,306.3225,"Sussex ","Virginia",345.16,377.88,900.73,1222.13,276.95,986.11,1337.96,303.19,583.31,12.25,24.38,37.89,113.92,638.59,13.42,26.69,41.48,124.72,414.09,779.65,453.37,853.53,969.08,279.71,225.73,163.63,117.24,56.94,1060.94,306.23,247.15,179.13,128.34,62.33,55855.74,2667.95,7058.89,4390.94,2920.81,61150.82,7727.93,4807.12
"51185",51,5065.95272727273,3048.20181818182,773.515454545455,481.764545454545,2017.75090909091,4876.80636363636,2927.61909090909,670.733636363636,483.324545454545,1949.18545454545,426.139090909091,8.41272727272727,12.5036363636364,21.9536363636364,81.8709090909091,244.705454545455,176.874545454545,125.557272727273,92.4118181818182,35.0909090909091,351.061818181818,696.830909090909,754.096363636364,188.066363636364,304.02,398.254545454545,5.01272727272727,11.8763636363636,19.2509090909091,78.6109090909091,201.745454545455,146.009090909091,111.487272727273,85.66,34.1190909090909,337.547272727273,636.849090909091,839.115454545455,178.630909090909,302.490909090909,"Tazewell ","Virginia",368.56,404.76,869.73,1203.99,268.22,955.21,1322.31,294.6,541.89,11.17,22.61,36.55,104.9,595.1,12.26,24.83,40.14,115.21,406.92,747.18,446.85,820.57,916.25,263.95,212.71,154.18,111.38,53.69,1006.22,289.85,233.59,169.33,122.33,58.97,54776.98,2615.39,6764.53,4149.13,2872.43,60155.52,7428.99,4556.55
"51187",51,6998.33285714286,4127.62857142857,1031.97571428571,687.481428571429,2870.70285714286,6617.93714285714,3858.70142857143,885.685714285714,668.074285714286,2759.23714285714,574.402857142857,8.60428571428571,20.1357142857143,30.25,108.874285714286,312.791428571429,216.291428571429,177.935714285714,144.075714285714,45.4985714285714,474.282857142857,930.418571428571,1138.55428571429,259.554285714286,482.844285714286,521.448571428571,5.80571428571429,18.22,27.41,99.8185714285714,255.587142857143,175.238571428571,155.638571428571,133.872857142857,43.4085714285714,434.044285714286,859.251428571429,1214.9,251.657142857143,485.765714285714,"Warren ","Virginia",611.8,675.04,1120.58,1718.55,362.05,1236.62,1896.35,399.44,673.29,13.18,33.63,49.54,126.12,742.75,14.54,37.09,54.65,139.12,525.28,1011.31,579.47,1115.69,1131.14,309.63,210.92,212.66,176.1,68.98,1247.84,341.61,232.67,234.6,194.24,76.1,76780.46,3641.84,8883.76,5241.92,4018.8,84721.75,9801.79,5782.99
"51191",51,5998.235,3581.542,904.523,574.494,2416.695,5639.536,3338.114,768.156,558.247,2301.42,499.442,8.907,15.841,25.914,95.285,283.046,201.652,149.72,113.475,40.563,411.658,822.009,921.651,222.692,376.815,452.861,5.517,14.225,22.279,88.485,227.471,162.614,131.236,103.588,38.372,380.233,744.152,1001.614,207.335,370.226,"Washington ","Virginia",433.85,480.9,885.36,1280.01,277.63,981.52,1418.97,307.77,548.1,11.17,24.33,38.65,104.14,607.68,12.38,26.97,42.84,115.46,422.83,786.88,468.8,872.35,923.88,260.33,193.77,162.77,127.96,54.55,1024.32,288.65,214.88,180.45,141.83,60.47,58640.87,2750.48,6980.77,4230.29,3049.11,65009.55,7739.22,4690.11
"51193",51,6307.86,3802.25,960.03,613.935,2505.6125,5891.4825,3545.365,803.03,600.5275,2346.115,529.415,10.205,15.655,27.475,102.9575,300.0725,216.5175,156.1575,119.3475,44.285,439.365,851.985,946.8775,234.08,389.12,482.0775,5.8475,14.8225,23.8975,94.95,239.6025,170.565,132.84,108.7125,41.3525,409.725,754.195,1013.54,220.685,380.435,"Westmoreland ","Virginia",518.79,569.76,1025.15,1477.82,324.08,1125.91,1623.02,355.92,642.06,12.84,29.24,46,123.19,705.09,14.1,32.12,50.52,135.29,507.39,937.21,557.21,1029.28,1065.74,299.16,221.35,185.92,149.64,65.12,1170.32,328.49,243.05,204.18,164.34,71.52,69285.45,3191.22,8147.47,4956.26,3504.88,76094.06,8947.71,5442.83
"51195",51,4802.28272727273,2898.02272727273,737,454.909090909091,1904.25818181818,4641.85818181818,2793.26090909091,639.48,459.772727272727,1848.59636363636,404.755454545455,8.37545454545455,11.6672727272727,20.9145454545455,77.8927272727273,234.063636363636,170.582727272727,118.993636363636,86.1518181818182,33.7009090909091,334.181818181818,663.186363636364,705.616363636364,177.608181818182,281.707272727273,379.665454545455,4.81909090909091,11.2372727272727,18.3209090909091,75.0754545454545,193.295454545455,140.049090909091,105.862727272727,80.5427272727273,32.7245454545455,322.784545454545,607.018181818182,793.628181818182,169.535454545455,282.683636363636,"Wise ","Virginia",318.84,350.81,828.93,1128.84,256.44,912.47,1242.58,282.3,517.28,10.5,21.12,34.18,101.91,569.39,11.55,23.24,37.62,112.18,380.41,695.09,418.71,765.02,876.5,255.4,214.75,143.76,98.15,51.41,964.84,281.17,236.48,158.21,107.98,56.59,50573.77,2459.84,6395.66,3935.82,2707.64,55662.83,7039.9,4332.26
"51197",51,5702.1975,3412.585,863.8825,546.4275,2289.61,5379.8425,3190.8525,735.7525,533.51,2188.9925,476.49,8.7275,15.03,24.8875,91.16,269.675,193.67,143.165,107.9625,38.9975,392.7725,780.07,871.095,211.71,355.9975,433.1975,5.3,13.755,21.31,84.8625,217.335,156.0675,125.935,99.0275,36.905,363.36,708.2275,951.4475,198.805,350.76,"Wythe ","Virginia",414.08,450.36,856.55,1226.6,266.34,931.82,1334.3,289.74,526.41,10.84,23.16,36.89,99.49,572.74,11.8,25.2,40.13,108.25,404.12,752.9,439.69,819.09,891.65,251.61,187.47,157.73,122.82,51.99,970.13,273.78,204.02,171.59,133.59,56.57,56000.89,2641.24,6707.61,4066.37,2873.19,60920.18,7297.4,4424.21
"51199",51,9987.18307692308,5782.13846153846,1430.78615384615,984.876923076923,4205.04538461539,9712.07615384615,5557.60230769231,1286.37076923077,979.658461538462,4154.47384615385,796.392307692308,10.0069230769231,31.1869230769231,42.8176923076923,148.800769230769,428.368461538462,283.914615384615,255.486923076923,217.034615384615,62.8484615384615,658.104615384615,1344.70153846154,1702.43461538462,368.038461538462,732.386923076923,737.304615384615,7.96,27.7846153846154,40.8353846153846,140.056923076923,369.066923076923,244.59,234.46,205.568461538462,63.2123076923077,612.618461538462,1287.75230769231,1848.79692307692,364.266923076923,738.069230769231,"York ","Virginia",795.02,877.88,1404.58,2212.62,454.1,1552.19,2443.37,502.05,843.54,16.44,43.54,63.18,158.53,932.26,18.15,48.13,69.79,175.3,660.84,1285.36,730.34,1420.47,1410.26,380.13,254.48,269.32,228.12,87.8,1558.66,420.01,281.43,297.68,252.06,97.05,97989.49,4649.56,11211.15,6561.59,5135.53,108212.67,12387.67,7252.15
"51510",51,12435.970625,7210.368125,1799.400625,1260.408125,5225.6028125,11051.8675,6338.1825,1467.93375,1140.6053125,4713.6853125,986.4853125,13.2109375,41.5384375,54.8359375,189.861875,523.3653125,346.0115625,328.995625,288.22,84.1490625,821.1784375,1648.5384375,2115.8203125,472.338125,979.7678125,832.5684375,8.805,35.208125,47.873125,161.31125,413.708125,271.115,272.7615625,244.99375,76.00625,694.44875,1454.8375,2087.985625,438.58375,895.3696875,"Alexandria city","Virginia",1166.59,1289.63,2042.46,3258.21,668.14,2255.27,3599.05,737.7,1171.26,24.42,72.2,90.89,227.91,1292.54,26.96,79.72,100.35,251.5,926.78,1831.94,1022.82,2021.99,1987.34,509.26,343,404.35,338.69,133.01,2193.21,561.97,378.27,446.33,373.99,146.73,134249.07,6812.52,16000.35,9187.83,7523.87,148212.25,17663.38,10139.51
"51520",51,5340.485,3171.6175,795.6875,527.955,2168.8675,5018.1725,2977.65,684.69,506.145,2040.525,444.495,6.7025,15.1675,22.785,85.19,244.0675,166.2,135.2675,108.8,35.165,362.8275,710.3,849.8075,202.61,372.07,404.5325,4.7725,13.305,20.34,79.0825,199.7475,141.3925,117.31,96.4725,34.2175,338.01,645,889.465,190.3775,353.9025,"Bristol city","Virginia",365.07,407.04,725.93,1052.47,231.11,808.77,1173.02,257.53,447.64,9.18,21.23,31.91,85.3,498.72,10.22,23.64,35.55,95.02,347.3,651.36,386.92,725.77,755.25,209.03,151.82,137.54,109.01,45.19,841.41,232.89,169.08,153.23,121.5,50.34,47979.53,2265.82,5733.77,3467.95,2524.97,53472.77,6388.6,3863.64
"51530",51,5570.6,3291.01,820.79,547.12,2279.59,5339.13,3133.21,718.46,534.18,2205.92,460.12,6.66,15.92,23.77,87.53,250.37,170.98,140.97,112.26,35.87,377.24,740.03,898.84,209.41,393.75,425.36,4.9,14.27,21.68,82.13,208.05,145.71,124.34,104.1,35.02,354.15,689.96,964.48,202.55,395.17,"Buena Vista city","Virginia",371.12,409.85,736.36,1063.34,232.13,813.22,1174.32,256.36,459.47,9.62,20.56,32.64,86.77,507.42,10.62,22.71,36.05,95.83,358.98,664.36,396.44,733.69,775.84,217.26,159.33,138.38,108.89,45.41,856.79,239.93,175.95,152.82,120.26,50.15,49162.71,2290.01,5846.34,3556.33,2529.02,54293.04,6456.45,3927.43
"51540",51,6373.98769230769,3692.21615384615,918.243076923077,625.343076923077,2681.77,5946.48615384615,3426.93692307692,796.926923076923,594.371538461538,2519.55,510.756153846154,7.03615384615385,20.6423076923077,27.4930769230769,97.6523076923077,273.060769230769,182.946923076923,165.727692307692,134.563076923077,42.0484615384615,418.380769230769,865.320769230769,1061.26076923077,244.31,513.453846153846,453.74,5.07230769230769,17.9176923076923,24.8776923076923,88.0523076923077,226.77,155.116923076923,145.883076923077,122.620769230769,40.0246153846154,377.497692307692,783.002307692308,1108.05769230769,231.589230769231,490.310769230769,"Charlottesville city","Virginia",656.65,741.12,1290.74,1926.63,411.7,1458.16,2175.15,464.91,713.35,14.62,42.62,55.16,136.97,806.16,16.53,48.14,62.31,154.77,558.33,1089.79,630.69,1231.13,1202.37,314.17,220.5,242.44,190.31,80.34,1359.08,355.07,249.36,274.06,215.05,90.73,82184.59,4134.39,9758.94,5624.55,4668.36,92799.88,11024.42,6356.06
"51550",51,7952.91236842105,4625.96578947368,1150.71,784.866578947368,3326.94710526316,7555.26394736842,4341.93894736842,1006.75736842105,760.641315789474,3213.32394736842,637.771578947368,8.2,25.0257894736842,33.9421052631579,119.457894736842,344.028684210526,230.680789473684,205.208684210526,172.322105263158,50.2897368421053,525.653421052632,1066.57447368421,1346.58184210526,294.731052631579,579.397105263158,577.93947368421,6.24631578947368,21.5994736842105,31.6915789473684,109.759736842105,289.220789473684,193.706315789474,182.637894736842,158.453421052632,49.2242105263158,479.185789473684,998.807105263158,1428.46184210526,285.232894736842,575.335263157895,"Chesapeake city","Virginia",656.27,725.47,1184.09,1843.46,382.61,1310.21,2038.71,423.11,709.43,13.88,36.84,52.83,133.15,784.14,15.34,40.72,58.4,147.17,553.84,1076.66,612.22,1190.21,1188.74,320.44,216.56,227.55,190.11,73.87,1313.96,354.23,239.41,251.61,210,81.7,81665.54,3889.8,9414.49,5524.69,4302.76,90295.7,10410.59,6107.83
"51570",51,7550.32,4417.312,1096.202,749.692,3133.012,7199.432,4167.926,961.924,726.158,3031.504,612.236,7.988,22.958,31.884,115.834,328.73,220.854,192.804,160.832,47.864,503.416,1001.228,1263.518,282.972,554.1,558.782,6.154,20.05,29.834,106.954,276.178,188.226,171.23,148.354,46.87,463.414,939.37,1343.24,273.978,556.018,"Colonial Heights city","Virginia",520.65,577.57,926.19,1438.57,308.06,1027.47,1595.88,341.75,567.11,10.66,27.35,41.61,106.25,629.13,11.83,30.34,46.16,117.87,441.05,848.49,489.29,941.3,956.4,265,177.38,177.6,148.82,56.62,1061.01,293.97,196.78,197.03,165.1,62.81,64075.18,3026.54,7437.33,4410.78,3357.5,71081.49,8250.7,4893.2
"51580",51,5260.92,3132.465,788.215,508.79,2128.455,5151.565,3076.415,704.11,510.175,2075.15,439.04,7.17,14.045,22.18,84.1,247.835,168.995,131.09,100.475,34.67,357.86,712.355,814.37,199.44,353.93,418.02,5.135,12.855,20.465,82.225,209.415,150.365,117.805,92.3,35.235,352.265,666.64,893.46,191.305,352.265,"Covington city","Virginia",373.45,403.92,775.32,1110.53,242.36,838.25,1200.78,262.04,495.9,10.61,20.95,34.48,93.48,536.13,11.47,22.65,37.29,101.06,382.55,701.95,413.65,758.98,834.09,237.45,178.91,144.45,110.94,48,901.78,256.71,193.4,156.18,119.96,51.89,51573.38,2392.48,6203.36,3810.88,2586.86,55766.34,6707.05,4120.19
"51590",51,5338.71714285714,3170.16285714286,798.259285714286,526.382142857143,2168.55357142857,4993.91928571429,2950.82214285714,685.24,502.699285714286,2043.10142857143,442.651428571429,6.79642857142857,15.6728571428571,22.8285714285714,84.7285714285714,242.035714285714,168.801428571429,137.416428571429,109.665714285714,35.4885714285714,360.571428571429,714.097142857143,851.464285714286,201.435,369.370714285714,398.356428571429,4.65285714285714,13.6864285714286,20.3728571428571,77.7292857142857,198.196428571429,140.945714285714,119.956428571429,98.3435714285714,34.0414285714286,331.017857142857,646.447857142857,896.023571428571,189.388571428571,356.582142857143,"Danville city","Virginia",378.88,419.89,758.99,1093.08,239.28,841.17,1211.51,265.23,459.23,9.36,22.2,32.83,87.34,508.93,10.37,24.62,36.38,96.81,353.35,670.62,391.6,743.29,780.16,213.04,155.69,144.63,114.83,46.5,864.53,236.03,172.5,160.3,127.29,51.56,49685.93,2357.25,5927.63,3570.38,2612.65,55059.94,6569.4,3956.75
"51595",51,5477.46,3236.22,810.01,546.345,2241.25,5277.725,3095.58,719.2,532.905,2182.14,452.22,6.195,16.79,23.38,86.345,242.83,165.805,141.645,116.11,35.665,367.825,724.64,893.665,207.605,396.81,417.8,4.755,14.78,21.66,80.885,205.765,144.835,127.345,106.78,35.335,345.18,682.45,962.34,202.03,393.005,"Emporia city","Virginia",345.74,380.28,677.69,992.79,217.38,745.48,1092.01,239.12,409.29,8.18,19.26,29.67,76.83,450.21,9,21.19,32.63,84.51,313.38,598.8,344.71,658.67,699.55,194.71,137.02,129.42,102.47,40.81,769.51,214.17,150.72,142.36,112.71,44.89,44798.08,2127.83,5316.66,3188.83,2340.55,49275.78,5848.25,3507.7
"51600",51,12385.216,7195.598,1803.64,1264.806,5189.614,11296.47,6488.902,1504.33,1174.986,4807.564,993.444,12.928,40.328,54.876,189.99,521.33,342.668,328.974,295.274,81.502,825.644,1589.364,2135.024,466.586,955.196,867.97,8.87,35.588,49.642,165.846,418.62,273.992,278.504,255.806,76.184,715.868,1454.612,2134.916,451.698,888.556,"Fairfax city","Virginia",1092.6,1195.9,1771.84,2958.2,599.89,1931.69,3234.77,655.19,1103.66,22.22,63.74,85.72,212.62,1209.25,24.37,69.75,94.01,232.69,875.09,1721.66,958.09,1884.89,1855.18,480.76,313.59,366.56,323.21,120.39,2031.69,526.13,342.66,401.32,354.83,131.53,127877.41,6116.09,14669.8,8553.71,6680.94,139975.64,16042.83,9361.89
"51610",51,16416.22,9538.64,2360.64333333333,1689.47,6877.58333333333,14372.79,8278.70333333333,1898.00666666667,1517.18666666667,6094.08666666667,1302.91,16.9633333333333,53.1433333333333,73,253.373333333333,685.456666666667,445.63,427.123333333333,390.47,112.09,1095.99333333333,2130.14333333333,2806.78333333333,622.153333333333,1295.3,1090.09,11.2,45.6966666666667,63.9833333333333,210.956666666667,534.046666666667,343.37,347.46,329.016666666667,99.7266666666667,909.666666666667,1865.27,2703.48333333333,570.35,1145.39333333333,"Falls Church city","Virginia",1384.82,1510.62,2278.44,3740.75,747.8,2486.21,4079.46,816.23,1352.95,27.17,78.24,105.4,260.89,1475.28,29.57,85.28,114.93,284.75,1077.4,2124.77,1175.65,2318.66,2283.27,595.54,388.07,451.64,394.98,149.34,2489.8,649.53,423.56,492.43,430.23,163.2,159748.8,7767.18,18337.12,10569.94,8474.48,174417.7,20006.51,11532.04
"51620",51,6009.22,3528.235,886.71,600.385,2480.98,5512.52,3206.615,751.78,559.53,2305.905,489.62,6.6,19.215,25.885,93.17,260.815,179.63,158.52,132.62,39.33,399.445,793.89,999.44,226.505,441.35,428.795,4.7,16.36,23.235,82.485,212.285,147.21,137.06,117.405,36.99,352.62,715.19,1023.405,212.955,419.36,"Franklin city","Virginia",377.27,417.88,736.25,1078.31,234.71,815.57,1194.41,259.98,443.39,8.78,21.93,32.11,83.68,491.14,9.73,24.29,35.56,92.69,337.63,651.11,373.97,721.21,755.4,204.37,145.87,142.85,115.67,44.4,836.76,226.38,161.58,158.24,128.13,49.18,48469.52,2308.56,5753.34,3444.78,2557.17,53688.3,6372.91,3815.74
"51630",51,7645.204,4452.426,1113.036,760.242,3192.782,7050.054,4060.646,948.43,710.904,2989.406,609.912,8.436,25.616,33.116,116.46,327.26,222.052,203.296,166.99,51.288,502.234,1040.108,1271.884,291.024,592.356,532.028,5.862,21.778,29.638,103.284,270.184,181.908,176.424,148.958,48.326,444.042,938.336,1320.086,276.228,569.802,"Fredericksburg city","Virginia",667.93,746.31,1295.72,1944.05,417.54,1448.13,2173.24,466.73,741.06,14.94,42.43,55.56,142.46,828.31,16.71,47.47,62.1,159.25,580.28,1134.6,648.62,1268.45,1254.65,330.15,232.23,249.97,196.92,82.77,1402.68,369.06,259.59,279.56,220.16,92.57,83655.47,4159.1,10001.16,5842.06,4649.02,93469.64,11179.18,6530.15
"51640",51,5779.61,3455.68,874.23,557.83,2323.94,5183.86,3097.56,711.02,516.38,2086.3,484.09,8.58,15.37,24.95,92.86,272.38,192.26,145.41,110.53,39.16,396.51,782.45,884.92,217.06,373.87,421.19,5.17,13.34,20.74,82.73,210.58,151.49,119.88,94.49,35.78,354.75,670.7,899.68,193.81,344.02,"Galax city","Virginia",331.24,364.34,716.38,1002.9,220.53,787.76,1102.94,242.51,440.18,9.53,19.64,30.86,83.53,484.21,10.48,21.59,33.96,91.88,341.86,630.64,376.07,693.61,746.04,209.94,159.52,132.36,99.1,44.45,820.74,231,175.52,145.58,108.99,48.87,46090.7,2182.64,5597.72,3415.08,2400.25,50697.96,6156.79,3756.54
