"GEOID","NAME","variable","value"
"55129","Washburn County, Wisconsin","P002001",16036
"55131","Washington County, Wisconsin","P002001",117493
"55133","Waukesha County, Wisconsin","P002001",360767
"55135","Waupaca County, Wisconsin","P002001",51731
"55137","Waushara County, Wisconsin","P002001",23154
"55139","Winnebago County, Wisconsin","P002001",156763
"55141","Wood County, Wisconsin","P002001",75555
"56001","Albany County, Wyoming","P002001",32014
"56003","Big Horn County, Wyoming","P002001",11461
"56005","Campbell County, Wyoming","P002001",33698
"56007","Carbon County, Wyoming","P002001",15639
"56009","Converse County, Wyoming","P002001",12052
"56011","Crook County, Wyoming","P002001",5887
"56013","Fremont County, Wyoming","P002001",35804
"56015","Goshen County, Wyoming","P002001",12538
"56017","Hot Springs County, Wyoming","P002001",4882
"56019","Johnson County, Wyoming","P002001",7075
"56021","Laramie County, Wyoming","P002001",81607
"56023","Lincoln County, Wyoming","P002001",14573
"56025","Natrona County, Wyoming","P002001",66533
"56027","Niobrara County, Wyoming","P002001",2407
"56029","Park County, Wyoming","P002001",25786
"56031","Platte County, Wyoming","P002001",8807
"56033","Sheridan County, Wyoming","P002001",26560
"56035","Sublette County, Wyoming","P002001",5920
"56037","Sweetwater County, Wyoming","P002001",37613
"56039","Teton County, Wyoming","P002001",18251
"56041","Uinta County, Wyoming","P002001",19742
"56043","Washakie County, Wyoming","P002001",8289
"56045","Weston County, Wyoming","P002001",6644
"72001","Adjuntas Municipio, Puerto Rico","P002001",19143
"72003","Aguada Municipio, Puerto Rico","P002001",42042
"72005","Aguadilla Municipio, Puerto Rico","P002001",64685
"72007","Aguas Buenas Municipio, Puerto Rico","P002001",29032
"72009","Aibonito Municipio, Puerto Rico","P002001",26493
"72011","Añasco Municipio, Puerto Rico","P002001",28348
"72013","Arecibo Municipio, Puerto Rico","P002001",100131
"72015","Arroyo Municipio, Puerto Rico","P002001",19117
"72017","Barceloneta Municipio, Puerto Rico","P002001",22322
"72019","Barranquitas Municipio, Puerto Rico","P002001",28909
"72021","Bayamón Municipio, Puerto Rico","P002001",224044
"72023","Cabo Rojo Municipio, Puerto Rico","P002001",46911
"72025","Caguas Municipio, Puerto Rico","P002001",140502
"72027","Camuy Municipio, Puerto Rico","P002001",35244
"72029","Canóvanas Municipio, Puerto Rico","P002001",43335
"72031","Carolina Municipio, Puerto Rico","P002001",186076
"72033","Cataño Municipio, Puerto Rico","P002001",30071
"72035","Cayey Municipio, Puerto Rico","P002001",47370
"72037","Ceiba Municipio, Puerto Rico","P002001",18004
"72039","Ciales Municipio, Puerto Rico","P002001",19811
"72041","Cidra Municipio, Puerto Rico","P002001",42753
"72043","Coamo Municipio, Puerto Rico","P002001",37597
"72045","Comerío Municipio, Puerto Rico","P002001",20002
"72047","Corozal Municipio, Puerto Rico","P002001",36867
"72049","Culebra Municipio, Puerto Rico","P002001",1868
"72051","Dorado Municipio, Puerto Rico","P002001",34017
"72053","Fajardo Municipio, Puerto Rico","P002001",40712
"72054","Florida Municipio, Puerto Rico","P002001",12367
"72055","Guánica Municipio, Puerto Rico","P002001",21888
"72057","Guayama Municipio, Puerto Rico","P002001",44301
"72059","Guayanilla Municipio, Puerto Rico","P002001",23072
"72061","Guaynabo Municipio, Puerto Rico","P002001",100053
"72063","Gurabo Municipio, Puerto Rico","P002001",36743
"72065","Hatillo Municipio, Puerto Rico","P002001",38925
"72067","Hormigueros Municipio, Puerto Rico","P002001",16614
"72069","Humacao Municipio, Puerto Rico","P002001",59035
"72071","Isabela Municipio, Puerto Rico","P002001",44444
"72073","Jayuya Municipio, Puerto Rico","P002001",17318
"72075","Juana Díaz Municipio, Puerto Rico","P002001",50531
"72077","Juncos Municipio, Puerto Rico","P002001",36452
"72079","Lajas Municipio, Puerto Rico","P002001",26261
"72081","Lares Municipio, Puerto Rico","P002001",34415
"72083","Las Marías Municipio, Puerto Rico","P002001",11061
"72085","Las Piedras Municipio, Puerto Rico","P002001",34485
"72087","Loíza Municipio, Puerto Rico","P002001",32537
"72089","Luquillo Municipio, Puerto Rico","P002001",19817
"72091","Manatí Municipio, Puerto Rico","P002001",45409
"72093","Maricao Municipio, Puerto Rico","P002001",6449
"72095","Maunabo Municipio, Puerto Rico","P002001",12741
"72097","Mayagüez Municipio, Puerto Rico","P002001",98434
"72099","Moca Municipio, Puerto Rico","P002001",39697
"72101","Morovis Municipio, Puerto Rico","P002001",29965
"72103","Naguabo Municipio, Puerto Rico","P002001",23753
"72105","Naranjito Municipio, Puerto Rico","P002001",29709
"72107","Orocovis Municipio, Puerto Rico","P002001",23844
"72109","Patillas Municipio, Puerto Rico","P002001",20152
"72111","Peñuelas Municipio, Puerto Rico","P002001",26719
"72113","Ponce Municipio, Puerto Rico","P002001",186475
"72115","Quebradillas Municipio, Puerto Rico","P002001",25450
"72117","Rincón Municipio, Puerto Rico","P002001",14767
"72119","Río Grande Municipio, Puerto Rico","P002001",52362
"72121","Sabana Grande Municipio, Puerto Rico","P002001",25935
"72123","Salinas Municipio, Puerto Rico","P002001",31113
"72125","San Germán Municipio, Puerto Rico","P002001",37105
"72127","San Juan Municipio, Puerto Rico","P002001",434374
"72129","San Lorenzo Municipio, Puerto Rico","P002001",40997
"72131","San Sebastián Municipio, Puerto Rico","P002001",44204
"72133","Santa Isabel Municipio, Puerto Rico","P002001",21665
"72135","Toa Alta Municipio, Puerto Rico","P002001",63929
"72137","Toa Baja Municipio, Puerto Rico","P002001",94085
"72139","Trujillo Alto Municipio, Puerto Rico","P002001",75728
"72141","Utuado Municipio, Puerto Rico","P002001",35336
"72143","Vega Alta Municipio, Puerto Rico","P002001",37910
"72145","Vega Baja Municipio, Puerto Rico","P002001",61929
"72147","Vieques Municipio, Puerto Rico","P002001",9106
"72149","Villalba Municipio, Puerto Rico","P002001",27913
"72151","Yabucoa Municipio, Puerto Rico","P002001",39246
"72153","Yauco Municipio, Puerto Rico","P002001",46384
